track_id,name,album,album_id,artist_name,artist_id,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,is_solo,Cluster_Hierarchical
7J41dYQolQJEtj3UmKLu5r,U Got It Bad,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.816,0.5,1,-4.551,True,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,4.0,1,0
2PSIKR8QBagtU9yVdGqbY9,If I Want To,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.789,0.831,2,-4.269,False,0.0568,0.0226,3.18e-05,0.0458,0.907,97.317,226867,4.0,1,0
0CBh4pQtYpm6vzqnUZKDsg,I Can't Let U Go,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.835,0.8109999999999999,10,-5.537000000000001,False,0.1689999999999999,0.033,1.98e-06,0.0278,0.777,97.967,208800,4.0,1,0
5PCJldueshnwqQVjS16543,U Don't Have to Call,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,1,0.7929999999999999,0.568,1,-4.958,True,0.0459,0.0478,3.5700000000000014e-05,0.0304,0.8059999999999999,100.005,269400,4.0,1,2
7i18nLcndculH8hpc7PnZ7,Without U - Interlude,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.426,0.1169999999999999,10,-19.213,False,0.0721,0.8490000000000001,0.0,0.196,0.293,87.413,53027,4.0,1,1
2pvpgsrLLPrADZpbngZbt6,Can U Help Me,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.601,0.623,8,-6.43,True,0.0348,0.534,0.0,0.307,0.243,120.049,335867,4.0,1,0
1JQJxZ8qnkltxt7rU60Wa6,How Do I Say,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.664,0.706,8,-7.593,True,0.0463,0.1169999999999999,7.15e-06,0.3229999999999999,0.645,87.958,339107,4.0,1,0
2gfpyDt6g0OQNWJqFm3bHB,Hottest Thing,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.7709999999999999,0.606,9,-7.025,False,0.081,0.0147,0.0,0.1009999999999999,0.73,93.966,229693,4.0,1,0
0UaTXy2I8q2BxRPGmFwAoY,Good Ol' Ghetto,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.807,0.569,9,-6.36,False,0.0526,0.28,0.0,0.215,0.961,144.17,240133,4.0,1,0
3KkxYjVDCdiLkJ2ETnrhr2,U-Turn,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.703,0.76,5,-6.053999999999999,False,0.17,0.1159999999999999,0.0,0.213,0.894,90.989,189733,4.0,1,0
1JWd374FLuXj4ajrrwbkES,U R The One,8701,6k16WXh4rKyusIoN00rmpi,Usher,23zg3TcAtWQy7J6upgbUnj,0,0.762,0.7959999999999999,5,-7.01,False,0.0699,0.00371,0.00859,0.359,0.926,109.037,236667,4.0,1,0
4ZKkH41WZV75v91cQwViad,"D'Agostino, Gigi",Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.615,0.753,5,-6.317,True,0.0301,0.1689999999999999,0.156,0.119,0.542,120.002,441240,4.0,1,0
75b8kL5MLKmRrON5pWjYte,La Passion Medley With Rectangle,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.8220000000000001,0.845,8,-7.556,False,0.032,0.0702,0.0002839999999999,0.0688,0.943,135.006,405733,4.0,1,0
0uPfU8WnOu6FmMO2xGTxkV,Un Giorno Credi,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.556,0.804,5,-7.228,False,0.0317,0.00147,0.905,0.077,0.0399,135.012,359907,4.0,1,3
6jJ8LVWf01parGyp81uBB4,Souvenir,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.867,0.42,7,-6.567,True,0.096,0.00223,0.718,0.109,0.865,129.996,480187,4.0,1,3
2bSu2FunqGvPSJ8S3dATTf,You Spin Me Round (Like A Record),Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.679,0.89,2,-5.513999999999999,True,0.0315,0.00637,0.00407,0.0724,0.97,135.02200000000002,258093,4.0,1,0
0ylCHJdVGBEbSR6Em3vEjV,Le Serpent,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.8109999999999999,0.6779999999999999,7,-7.838999999999999,True,0.0469,0.00153,0.00451,0.0348,0.7290000000000001,109.996,290187,4.0,1,0
4CTJQrzzjvgTVOF0wFIvdZ,L'Amour Toujours,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.772,0.807,2,-6.435,True,0.0372,0.0894,0.563,0.133,0.7120000000000001,135.00799999999998,387760,4.0,1,3
2vlKrv831XJFlkKI7OH2rz,Sottosopra,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.8740000000000001,0.93,5,-9.48,False,0.128,0.00793,0.805,0.0479,0.0394,136.012,236653,4.0,1,3
4rVeN3D27PVztf9S1mWm53,Baci & Abbracci,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.473,0.937,4,-5.796,True,0.0338,0.00763,0.843,0.335,0.293,137.95,291120,4.0,1,3
1qqWLCdLSD1dBAvLDtRmmu,Tecno Fes,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.889,0.711,8,-9.212,True,0.0629,0.0309,0.133,0.71,0.3289999999999999,138.013,274893,4.0,1,0
38X3kub9BT6RgFOXyRV9QY,Tanzen,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.516,0.8320000000000001,11,-9.626,False,0.143,0.0143,0.8859999999999999,0.0932,0.0379,139.03799999999998,216453,4.0,1,3
5lxIFnFxkd2AzOzbLfFkCn,La Passion Medley With Rectangle,Tecno Fes 2,2ByOMIKWDyuero2WIHrRzP,"""Gigi DAgostino""",1OAjDaKgg00KCUYqDe68un,0,0.929,0.684,11,-7.632999999999999,False,0.0465,0.0647,0.0171,0.0986,0.899,129.045,361280,4.0,1,0
5xHCAGjzbMd16DeTDOA5CI,Words With Fat Joe,Endangered Species,4Dj07YyIWIvo3dUYinvqvR,Fat Joe,3ScY9CQxNLQei8Umvpx5g6,1,0.75,0.292,1,-13.52,True,0.949,0.616,0.0,0.262,0.6990000000000001,93.794,37640,3.0,1,1
2pgANJmWMhJUye8ksRS8vB,"John Blaze Fat Joe featuring Big Pun, Nas, Raekwon, Jadakiss",Endangered Species,4Dj07YyIWIvo3dUYinvqvR,Fat Joe,3ScY9CQxNLQei8Umvpx5g6,1,0.693,0.919,6,-3.696,False,0.321,0.0861,0.0,0.384,0.79,91.363,246627,4.0,1,2
2zqbwJRQDLuXVOjzktM9JE,Top Of The World (Remix) Brandy featuring Big Pun,Endangered Species,4Dj07YyIWIvo3dUYinvqvR,Brandy,05oH07COxkXKIMt6mIPRee,0,0.813,0.698,6,-5.714,False,0.0735,0.0367,0.0411,0.064,0.89,100.634,227093,4.0,1,0
5uQJf4K380TKhlL6tD11Wo,Fire Water,Endangered Species,4Dj07YyIWIvo3dUYinvqvR,Fat Joe,3ScY9CQxNLQei8Umvpx5g6,1,0.701,0.848,1,-3.572,True,0.31,0.045,0.000137,0.251,0.6920000000000001,86.637,255600,4.0,1,2
4rIZLiHChYPfFkGGeBNzpS,Freestyle With Remy Martin,Endangered Species,4Dj07YyIWIvo3dUYinvqvR,Fat Joe,3ScY9CQxNLQei8Umvpx5g6,1,0.672,0.951,6,-4.685,False,0.3329999999999999,0.00607,0.0,0.173,0.628,98.007,93133,4.0,1,2
6DHecbEUMljupPb39YTzKr,"knWishful Thinking Fat Joe featuring Big Pun, Kool G Rap, and B Real of Cypress Hill",Endangered Species,4Dj07YyIWIvo3dUYinvqvR,Fat Joe,3ScY9CQxNLQei8Umvpx5g6,1,0.478,0.575,10,-8.751,False,0.209,0.0956,0.0735,0.1169999999999999,0.0693,84.676,240707,4.0,1,2
2XBZtwrBvRBVAshb8wPYXI,Drought Season,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.826,0.541,0,-15.07,True,0.356,0.00531,0.0,0.0606,0.481,92.2,262026,4.0,0,2
4QMf6kNcrNzGTq5t9yQ0Ti,Rat Heads,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.863,0.5770000000000001,4,-13.077,False,0.301,0.0625,0.000159,0.347,0.687,82.02600000000002,336266,4.0,1,2
3G59exHUqDHTbTOcMNwQJq,Federal,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.8540000000000001,0.4429999999999999,6,-13.743,False,0.254,0.00476,1.2e-06,0.0435,0.376,90.044,297266,4.0,0,2
3Ow0IUt1i0l51KbINadqy1,Outsmart The Po Po's,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.8690000000000001,0.418,6,-14.692,True,0.25,0.00113,8.88e-06,0.0914,0.794,90.068,265599,4.0,0,2
1KVp58KxpcGk6tEvvsOuYv,Hide-N-Seek,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.879,0.679,1,-10.864,True,0.132,0.0311,1.95e-05,0.0383,0.479,95.022,265306,4.0,1,2
5t666ZEsgjhnA7MEzqwRAc,Carlos Rossi,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.8290000000000001,0.235,9,-11.772,True,0.42,0.0142,0.000137,0.0897,0.6890000000000001,143.998,287266,4.0,0,2
6lEcDnu1dzJVQ0o3OiRHjk,Tanji 2,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.959,0.326,1,-13.183,True,0.278,0.0172,0.0,0.142,0.422,103.038,223200,4.0,1,2
6xkIVxoyCqsXSAzZxPGOjh,Let Him Have It,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.6659999999999999,0.473,7,-11.904000000000002,True,0.317,0.00836,0.0,0.242,0.61,170.106,293692,4.0,0,2
0TSN66N1VKAAMhz4qKVauW,Questions,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.81,0.233,4,-18.212,False,0.4270000000000001,0.00437,0.0,0.182,0.359,170.17,40466,4.0,1,2
5Jm57FkCGxijUxMLxnKBCA,Extra Mannish,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.818,0.3779999999999999,6,-13.117,True,0.3339999999999999,0.00401,4.24e-05,0.11,0.514,172.215,243706,4.0,0,2
2Zz1qvcVRngL4iv87NpjJm,Get Em Up,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.915,0.535,6,-10.919,False,0.29,0.0124,0.0,0.0826,0.8079999999999999,110.28,229666,4.0,1,2
1WSgNKxlnqg3kapoJSuA60,Nuttin Ass N*gga,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.8190000000000001,0.602,7,-12.991,True,0.163,0.00882,3.44e-05,0.278,0.4629999999999999,93.142,256959,4.0,0,2
3rqW75M1VtRIIEtazpng1j,Rasta Funky Style,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.843,0.34,7,-13.054,True,0.382,0.0798,0.0,0.168,0.687,82.98200000000001,269505,4.0,1,2
291YKSqNBp6AGFeZ3XFFAA,Shots Out,"Federal, Original Master Peace",2hgydEgeh3XlSo4gDolgtM,E-40,3crnzLy8R4lVwaigKEOz7V,1,0.6829999999999999,0.631,6,-10.569,True,0.191,0.0319,1.45e-06,0.113,0.862,89.928,268519,4.0,1,2
2MAyGB3UgAbbT1Fjc7b7aA,Deja Vu (feat. Jay-Z),B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.763,0.728,7,-4.944,True,0.326,0.00677,1.22e-05,0.0915,0.362,105.923,239960,4.0,0,0
6fmeXejj4CNkAQ78yao7oE,Get Me Bodied,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.865,0.8290000000000001,0,-6.981,False,0.315,0.0673,0.0,0.253,0.6509999999999999,96.511,205813,4.0,1,0
7hrrhtzmyTcULmNlYlcxJO,Suga Mama,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.682,0.939,9,-4.053999999999999,False,0.284,0.226,0.000315,0.346,0.615,93.81,204813,4.0,1,0
6V1nOgkrGmr6Wx1x4RQ6Bc,Upgrade U (feat. Jay-Z),B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.474,0.6829999999999999,7,-5.585,True,0.397,0.00161,0.000123,0.309,0.509,169.51,272707,4.0,0,0
63THThIOBNIl93zs8JuAfk,Ring The Alarm,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.456,0.742,2,-8.39,True,0.481,0.0534,0.000223,0.0837,0.428,168.507,203200,4.0,1,0
5UhR5ud9gS6n0PgzsjZmQd,Kitty Kat,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.81,0.386,1,-7.846,True,0.311,0.0529,0.00944,0.0969,0.506,157.91899999999995,235387,4.0,1,0
3IAyQMTYOsspp9p1htFSak,Freakum Dress,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.6829999999999999,0.703,1,-5.154,True,0.0585,0.0043,1.49e-05,0.0599,0.3779999999999999,98.953,200533,4.0,1,0
5fJZwKCPUicgfqkmh1R8ES,Green Light,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.7959999999999999,0.568,10,-7.0710000000000015,False,0.0631,0.0833,1.11e-05,0.256,0.7290000000000001,107.034,209107,4.0,1,0
1G7DcLzPnopdZjLkev0K4e,Irreplaceable,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.5760000000000001,0.6970000000000001,10,-4.192,True,0.326,0.0286,1.15e-06,0.1669999999999999,0.501,175.90599999999995,227667,4.0,1,0
7zt3bDTgxn03ZfV9xHqOs5,Resentment,B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.3779999999999999,0.565,6,-5.388,True,0.0493,0.648,0.0,0.13,0.482,102.131,280693,3.0,1,0
2RWxrpsFshOBFwRBRstUlQ,Check On It (feat. Bun B & Slim Thug),B'Day,77eZ5eMEh3U0KWricrbevO,Beyoncé,6vWDO969PvNqNYHIOW5v0m,0,0.705,0.7959999999999999,7,-6.845,True,0.267,0.0708,0.0,0.3879999999999999,0.8640000000000001,166.042,210453,4.0,0,0
1TZWnuM34pTyk3284E5cKa,The Golden Era,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.166,0.3289999999999999,5,-13.847,True,0.0402,0.882,0.87,0.0869,0.153,156.185,236600,4.0,0,3
2Yhh7HCGddWeOoOn70cKAD,Warriors In Peace - Hindi Version,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.523,0.5529999999999999,8,-10.128,False,0.0857,0.522,0.00375,0.268,0.721,149.637,276827,4.0,0,1
3un073RaW0kfdnxERSwKLy,Lord An's Empire,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.522,0.3429999999999999,9,-11.976,True,0.0318,0.0122,0.0567,0.0772,0.0857,91.005,211307,4.0,0,1
2k43I6tuKWddgDIntNA6O9,Water,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.139,0.195,2,-15.834,True,0.0372,0.921,0.8440000000000001,0.151,0.142,80.003,232027,1.0,0,1
5FgkbjsvTkkR0mcUumwYMy,Horses,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.409,0.4320000000000001,4,-11.345,True,0.0366,0.784,0.821,0.163,0.221,146.77100000000004,147373,4.0,0,3
4L1l7GQDNa82qcqDZ8txWH,Mountains,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.1639999999999999,0.307,9,-14.433,True,0.0345,0.924,0.7829999999999999,0.0953,0.122,110.401,109667,4.0,0,3
4KT34MnZBuIgLKmzKr0e6V,Dacoit Duel,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.54,0.591,8,-13.944,True,0.1969999999999999,0.27,0.85,0.138,0.04,134.901,206533,4.0,0,3
3jqYy7ikhoy0fVn3WJXg8X,Lai Chi,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.306,0.444,2,-12.069,False,0.049,0.146,0.8859999999999999,0.156,0.24,61.101000000000006,91293,4.0,0,3
2LOSveg8oRwOLDDBhDv2eM,Buddha's Remains,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.146,0.0998,8,-20.472,True,0.0388,0.908,0.949,0.309,0.079,139.224,160307,4.0,0,3
48pgAtTdCicyyvAAbTORaB,Blue Light,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.0837,0.363,4,-13.395,False,0.0423,0.62,0.33,0.0875,0.0421,69.473,143760,4.0,0,1
3ElfVVOCKn44crtztbitd2,The Monk and the Miracle,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.155,0.2739999999999999,2,-15.169,False,0.0395,0.929,0.746,0.0955,0.0708,177.792,245173,3.0,0,3
2yTh8q074CY5GT3Um8dwg6,Desert Storm,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.222,0.151,10,-17.367,True,0.036,0.961,0.862,0.1009999999999999,0.0558,140.88,319800,4.0,0,3
0oB7YKBgCjWGbiQxbzCfVz,Escape,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.602,0.544,1,-12.399,True,0.0787,0.8420000000000001,0.794,0.0697,0.591,115.085,153133,5.0,0,3
636QhExJ9FTOSJ1pTxDQCH,Warriors of Heaven and Earth,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.15,0.356,0,-13.275,True,0.0382,0.8420000000000001,0.68,0.0741,0.195,183.885,267067,4.0,0,3
4TR5bK0bC6VzOzK49XJ44z,Warriors in Peace - English Version,Between Heaven and Earth,68qzYbFDW8ba8DtSTezutb,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,0,0.614,0.634,8,-8.865,False,0.0787,0.495,0.000251,0.131,0.626,149.889,271733,4.0,0,1
57URzGoYgSj0AiXclvqD6y,I'm Yours,Yours Truly: The I'm Yours Collection,74SKFwkyWalRaB0ltBTqAG,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,0,0.6859999999999999,0.457,11,-8.322000000000001,True,0.0468,0.595,0.0,0.105,0.718,150.953,242187,4.0,1,1
4UI1Ow2RwIOg0BLsJf2k9w,I'm Yours - Demo,Yours Truly: The I'm Yours Collection,74SKFwkyWalRaB0ltBTqAG,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,0,0.805,0.2739999999999999,11,-9.555,True,0.158,0.9,0.0,0.133,0.7440000000000001,77.071,257360,4.0,1,1
523PF8Adzn7wNnBksTBbxK,I'm Yours (feat. Kimaguren) - Live at Shibuya C.C. Lemon Hall,Yours Truly: The I'm Yours Collection,74SKFwkyWalRaB0ltBTqAG,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,0,0.4379999999999999,0.75,11,-3.867,True,0.086,0.237,0.0,0.932,0.5670000000000001,139.355,404125,4.0,0,0
33JdTAGHrD2zuU1tcm2Ld2,I'm Yours - Bass Over Babylon Mix,Yours Truly: The I'm Yours Collection,74SKFwkyWalRaB0ltBTqAG,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,0,0.726,0.6729999999999999,11,-5.6560000000000015,True,0.0302,0.0403,0.0,0.0636,0.83,151.04,252654,4.0,1,0
1ghvzmzpx2nnrbx7wtpMgo,Cyber Sex,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.917,0.657,8,-5.716,True,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733,4.0,1,2
7k51pIqTGEHHZOnpI11Qq2,Won't Bite,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.807,0.7829999999999999,5,-3.115,True,0.0965,0.351,0.0,0.14,0.5920000000000001,127.996,195213,4.0,0,2
1TMWcbxL5YF8rKsFHv5hAP,Rules,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.664,0.7240000000000001,7,-5.4570000000000025,True,0.1159999999999999,0.171,0.0,0.13,0.6970000000000001,144.05200000000005,187040,4.0,1,2
1L0z2CQKrKJ2spYSMkfim9,Bottom Bitch,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.696,0.825,6,-2.891,True,0.036,0.00265,0.000904,0.0723,0.484,160.02,197933,4.0,1,2
3Dv1eDb0MEgF93GpLXlucZ,Say So,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.787,0.6729999999999999,11,-4.577,False,0.158,0.256,3.57e-06,0.0904,0.7859999999999999,110.962,237893,4.0,1,2
4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.879,0.499,4,-6.027,False,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4.0,0,2
1j6NZFHrpc09YmEZuSlmwf,Talk Dirty,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.603,0.743,1,-5.5829999999999975,True,0.122,0.271,0.000226,0.104,0.402,168.005,241480,4.0,1,2
2OAcH9SD8ehxuG0tWNe0cU,Addiction,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.775,0.708,7,-6.073,True,0.166,0.00979,0.000517,0.128,0.5489999999999999,90.006,208480,4.0,1,2
60ynsPSSKe6O3sfwRnIBRf,Streets,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.7490000000000001,0.4629999999999999,11,-8.433,True,0.0828,0.208,0.0371,0.337,0.19,90.02799999999998,226987,4.0,1,2
5xIDCYGTyLaDkiaaulVPcJ,Shine,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.5670000000000001,0.629,11,-6.075,False,0.241,0.421,0.0,0.102,0.289,112.087,160133,5.0,1,2
1ZiJGdjNtvgngdT3wRKVqS,Better Than Me,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.674,0.758,1,-5.379,True,0.0378,0.284,3.4200000000000005e-05,0.1159999999999999,0.525,129.946,202373,4.0,1,2
7f5trao56t7sB7f14QDTmp,Juicy,Hot Pink,1MmVkhiwTH0BkNOU3nw5d3,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,1,0.7859999999999999,0.652,0,-2.607,True,0.0669,0.102,0.0,0.0697,0.483,170.03099999999995,203093,4.0,0,2
0ZWtAUKL3IgY8DUcfn1539,The Lion King: Can You Feel the Love Tonight (in the style of Tchaikovsky),Heigh-Ho! Mozart - Favorite Disney Tunes in the Style of Great Classical Composers,5eSY4lQpgDMkZdNXuxGj9z,Elton John,3PhoLpVuITZKcymswpck5b,0,0.146,0.085,10,-22.612,True,0.0423,0.954,0.7929999999999999,0.0809,0.0843,82.82,297000,4.0,0,3
1JnJikbnG63xyzzt1KruU8,Be Grateful,Music From The Motion Picture Black Nativity,6uwJ3bPz6UW0kH1Gr1Eg5f,Jennifer Hudson,35GL8Cu2GKTcHzKGi75xl5,0,0.4029999999999999,0.594,1,-7.432,True,0.0477,0.263,0.0,0.68,0.483,171.59400000000005,379333,4.0,0,0
6kzAgVzGpoLdYcBNKaFwyP,Test of Faith,Music From The Motion Picture Black Nativity,6uwJ3bPz6UW0kH1Gr1Eg5f,Jennifer Hudson,35GL8Cu2GKTcHzKGi75xl5,0,0.562,0.316,11,-9.539,False,0.0305,0.5329999999999999,0.0,0.108,0.126,80.969,313933,4.0,1,1
6V4cRSQcNniKwlmRlu9BJl,Hush Child (Get You Through This Silent Night),Music From The Motion Picture Black Nativity,6uwJ3bPz6UW0kH1Gr1Eg5f,Jennifer Hudson,35GL8Cu2GKTcHzKGi75xl5,0,0.527,0.725,8,-5.291,False,0.103,0.259,0.0,0.375,0.523,93.803,263307,4.0,0,0
4RunKVAtmFHSD0i2K0CnC7,Rise Up Shepherd and Follow,Music From The Motion Picture Black Nativity,6uwJ3bPz6UW0kH1Gr1Eg5f,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,0,0.682,0.484,5,-6.489,True,0.0853,0.148,0.00382,0.638,0.3929999999999999,92.017,231293,4.0,0,0
